userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Tara Olson,codybaldwin@example.com,*_1CnidYp3,+380661099015,GB43EJKH271941245840,282.42,UAH,4653.4,2025-03-21 22:04:10,transfer,debit_card,374930918302486,CREDIT,09/27,949,Rwanda,countryName
Troy Banks,michaelmclean@example.org,p89CskyC@n,+380671824725,GB19PFMA556029248962,6801.16,USD,2712.42,2025-02-09 07:24:54,transfer,debit_card,676111106693,CREDIT,05/27,353,Togo,countryName
Gary Robinson,aaron76@example.org,sNkr6GOpz*,+380952124133,GB06BRID375408911519,5962.98,UAH,3552.91,2025-03-12 10:24:11,withdrawal,debit_card,375615025328305,DEBIT,04/26,252,Nicaragua,countryName
Dr. Cody Long Jr.,sherry18@example.com,1PLYLAsr)8,+380987181073,GB41YAIY111320519154,6007.42,USD,1322.18,2025-03-13 03:08:23,deposit,debit_card,3577338417124246,PREPARED,03/28,468,Saint Martin,countryName
Jonathan Mullen,trevinochristopher@example.com,@A5Tfkb47i,+380503041657,GB36MSZK145364442464,2942.96,EUR,3865.94,2025-01-13 08:43:39,withdrawal,debit_card,4312986737201588209,PREPARED,09/25,533,Saint Vincent and the Grenadines,countryName
Christopher Johnson,jasmine18@example.com,xUq35Hw#@&,+380506810657,GB55PVEI372338981403,2881.86,USD,2073.81,2025-01-02 18:32:16,transfer,debit_card,6011165459645235,DEBIT,12/27,444,Malta,countryName
Wanda Gay,parker59@example.net,V3##4NkiPV,+380632602487,GB27EZOJ296779716891,6381.06,USD,3900.36,2025-01-17 20:47:31,withdrawal,bank_transfer,180024031859913,PREPARED,10/28,848,Bulgaria,countryName
Larry Williams,denise15@example.com,(l#O3n$Dr1,+380689689750,GB28DVUN662396123881,6089.48,UAH,4186.49,2025-01-01 12:48:10,withdrawal,credit_card,4131494717714766277,CREDIT,11/28,296,Barbados,countryName
Hector Mcbride,marymosley@example.com,#24BSW5GJw,+380668507912,GB96KQFI789641117879,8677.52,UAH,1015.59,2025-02-04 03:55:54,deposit,debit_card,30371911394574,PREPARED,12/27,127,Tajikistan,countryName
Donna Paul,silvakristie@example.com,Z$3sBorsjI,+380505883333,GB68AAYH877412755126,3846.37,UAH,3950.2,2025-01-25 08:01:01,deposit,debit_card,2295880506783922,DEBIT,01/26,588,Trinidad and Tobago,countryName
Henry Thomas,stevenflores@example.net,*n(4GIQmUi,+380967145805,GB06IMPO731413511146,1477.73,EUR,969.69,2025-01-17 16:39:56,withdrawal,bank_transfer,4989648592777083,CREDIT,11/25,929,Peru,countryName
Dakota Ford,jnorman@example.com,Fcof7$Et^J,+380685708204,GB87PZOH574983434450,3526.51,USD,2570.14,2025-01-02 03:09:20,deposit,debit_card,30473109172976,DEBIT,09/26,641,Mozambique,countryName
Bonnie Pratt,kimberly12@example.com,rV0HjP6kl(,+380963113141,GB70GYHX059312591738,1306.03,UAH,1386.09,2025-02-16 15:06:18,transfer,credit_card,4563528323968207,DEBIT,01/26,382,Bolivia,countryName
Lauren Burgess,khartman@example.com,CH^O5P4fpY,+380633005389,GB79CLNO864942795520,6013.59,EUR,4469.27,2025-02-05 07:23:50,transfer,credit_card,4754004239413588,PREPARED,08/26,832,Hong Kong,countryName
Christopher Mata,tonywallace@example.com,0mTnMXB!)f,+380667274654,GB56HYJW490999034915,9902.58,UAH,1816.93,2025-01-04 18:39:42,deposit,bank_transfer,5328958579789911,CREDIT,05/27,220,Kyrgyz Republic,countryName
Julie Hill,williamkennedy@example.com,&hW1QNev_),+380739832792,GB74KFEK428531705844,4664.9,UAH,4020.07,2025-03-12 05:46:31,withdrawal,debit_card,2577133009487669,DEBIT,04/27,242,United States Minor Outlying Islands,countryName
Jeff Ball,tara46@example.net,3HjZnT+e!6,+380986579491,GB85SYXH297496722977,5061.78,USD,4552.84,2025-02-15 03:08:59,deposit,credit_card,630414171235,PREPARED,05/26,148,Mauritius,countryName
Mary Shepherd,irobertson@example.org,2P8+bQpvG_,+380968698072,GB94FEBU446494465627,8584.44,USD,3306.32,2025-02-18 22:45:12,deposit,debit_card,30223407268731,PREPARED,03/28,324,Equatorial Guinea,countryName
Mark Taylor,stevenramirez@example.org,@0yURqoUGC,+380979574362,GB31KOIQ965138615962,1861.76,UAH,4127.59,2025-03-16 14:21:24,withdrawal,debit_card,4346833008009,PREPARED,02/27,787,Western Sahara,countryName
Timothy King,diana19@example.com,KXfRo@Ig#5,+380963043375,GB87PNSS471993574478,6778.94,UAH,3838.96,2025-02-24 21:35:46,deposit,bank_transfer,346490539649687,DEBIT,12/25,245,United States Virgin Islands,countryName
Darrell Bradley,jenniferfitzgerald@example.com,#gb4KvG@4@,+380967637215,GB84DUIZ627612928513,1468.47,EUR,2439.72,2025-02-13 03:25:36,deposit,credit_card,3538222793522801,CREDIT,08/25,320,Angola,countryName
Nathan Martin,wwoods@example.com,v9gXwatf$N,+380959667940,GB08RKPW484571875913,7438.78,USD,2361.61,2025-03-16 02:43:27,transfer,debit_card,3508778892376247,DEBIT,06/26,448,British Indian Ocean Territory (Chagos Archipelago),countryName
Sandra Greene,kristen83@example.net,%+WpwE1hN1,+380986511965,GB22ZISM235696008410,2524.76,EUR,4313.31,2025-02-03 07:13:04,withdrawal,bank_transfer,3533504323189358,DEBIT,12/27,628,Turkey,countryName
Michael Blevins,deborahrivers@example.com,$8F9V(zw4I,+380995499789,GB65EKIX784279260732,5883.47,UAH,2357.84,2025-01-30 07:11:54,transfer,debit_card,6529559312985892,CREDIT,05/28,860,Haiti,countryName
Colton Thomas,lvaldez@example.org,$ITZglF%1l,+380995293095,GB52IKLR600089798642,4681.01,EUR,1603.85,2025-01-12 09:59:19,withdrawal,bank_transfer,4047858898159361,CREDIT,11/26,124,Bahrain,countryName
Brandon Robinson,ynorton@example.net,CmClVW1r!7,+380964664362,GB09TJCH302582441061,6207.92,USD,4764.71,2025-03-01 07:02:42,withdrawal,credit_card,3561471614739702,CREDIT,11/27,596,Northern Mariana Islands,countryName
Jason Hicks,gkeith@example.org,!dqJCmzqk0,+380632223037,GB91AIFU730191910022,4222.84,EUR,3053.86,2025-03-03 06:28:38,transfer,bank_transfer,2271815696724771,CREDIT,07/27,945,Mongolia,countryName
Sarah Barr,gina63@example.com,5_*3SvwR!L,+380675006157,GB19XPOZ773831786619,281.67,USD,4382.59,2025-03-02 13:21:33,transfer,bank_transfer,639017698700,PREPARED,11/28,263,Bosnia and Herzegovina,countryName
Cynthia Nash,kjohnson@example.org,#2$B3e5&sq,+380664251780,GB94BKDW083530736357,9956.37,UAH,3439.84,2025-02-19 02:12:50,withdrawal,debit_card,6011838508197255,DEBIT,10/27,807,Turkey,countryName
Mark Wright,larry42@example.com,dZ5_2JLkHh,+380995494337,GB18OCEB542653337136,1385.02,UAH,1756.5,2025-02-23 11:10:47,transfer,bank_transfer,3569740147559718,CREDIT,02/26,546,Nauru,countryName
Michael Jordan,jacob35@example.com,r4Sot_bi+P,+380633658933,GB21QROG054303159445,1613.37,USD,3752.27,2025-01-21 04:05:38,transfer,bank_transfer,4405087518289715975,DEBIT,03/29,776,Korea,countryName
Patricia Jackson,ucline@example.net,AGT4WVhG$R,+380979916145,GB73SZLH032462771524,1070.52,UAH,2975.87,2025-01-22 23:43:45,deposit,credit_card,6589961839778395,DEBIT,10/25,356,Ireland,countryName
Julie Harris,brian99@example.com,)f_8PJt)9g,+380999710533,GB54NKQT984186523845,9708.27,EUR,3137.51,2025-03-22 08:42:56,withdrawal,credit_card,3557304941056415,DEBIT,09/26,269,Chile,countryName
Brenda Hunt,phaney@example.org,5&24fIjcQK,+380688999551,GB90SBLF774152239296,7356.94,USD,742.52,2025-03-27 00:53:00,withdrawal,credit_card,501876268035,DEBIT,02/28,618,Svalbard & Jan Mayen Islands,countryName
Hayley Fisher,mitchell41@example.org,)xuVS8BtAe,+380982159821,GB35BSBO178733112781,277.65,EUR,4208.14,2025-02-02 02:03:39,withdrawal,debit_card,3598847131259612,DEBIT,06/25,591,Philippines,countryName
Jennifer Foster,jreeves@example.net,f0EJC)em#K,+380977755988,GB29HHHP766999691364,1989.15,USD,4535.51,2025-03-07 14:33:03,withdrawal,credit_card,213190776815708,PREPARED,06/27,837,Timor-Leste,countryName
Michelle Martinez,jacobsanchez@example.com,E4mJ7(et&o,+380936498951,GB56WMVF833896473798,6056.65,UAH,3389.74,2025-01-11 20:30:15,withdrawal,debit_card,2604084274992809,PREPARED,08/25,184,Turkmenistan,countryName
Kimberly Smith,ffrey@example.org,&o4NWvq^%J,+380686004482,GB40NGYQ019850006383,780.12,UAH,1868.34,2025-01-12 23:59:36,withdrawal,debit_card,675971507230,CREDIT,04/26,109,Yemen,countryName
Kristen Bond,richard26@example.org,(3pDx)E$#2,+380675525554,GB27JLTE435246027834,7640.43,EUR,2968.12,2025-03-25 02:03:51,withdrawal,credit_card,5189565885960306,PREPARED,03/29,592,Reunion,countryName
Claudia Harris,thomas88@example.org,U4ZYXZzm)z,+380972492101,GB98CJHN197852551358,239.73,UAH,4572.83,2025-03-22 06:36:15,withdrawal,bank_transfer,30401882781622,CREDIT,10/27,487,Solomon Islands,countryName
John Snyder,kennethdalton@example.org,1YBOG@tZ%7,+380504812473,GB56BESE432931540157,6941.0,UAH,2929.07,2025-01-14 16:32:40,transfer,debit_card,30395070834807,DEBIT,12/26,735,Heard Island and McDonald Islands,countryName
Billy Lee,don55@example.org,#QWW^PfZx9,+380994299444,GB24SCMZ622678437411,8528.17,UAH,4064.24,2025-01-20 00:52:13,deposit,bank_transfer,4121560386823,CREDIT,04/25,564,Heard Island and McDonald Islands,countryName
Chase Flowers,pmartinez@example.org,^b9CuLhSdy,+380934929518,GB81CRYQ040872864100,3704.43,EUR,4398.55,2025-03-04 16:32:51,transfer,credit_card,4926710210483483028,DEBIT,01/28,600,Netherlands,countryName
Kathy Cook,william46@example.com,+CA0i^RcG7,+380984627970,GB70TKUB255627718326,7585.1,EUR,4076.59,2025-01-06 08:23:29,deposit,debit_card,4831467831810093615,PREPARED,10/26,356,Marshall Islands,countryName
Sonia Everett,andersonrobert@example.com,r@50NnRjwq,+380736034368,GB90WNQY615352008574,7570.62,UAH,2863.68,2025-03-16 17:52:02,transfer,bank_transfer,4313613936749930,CREDIT,05/26,561,Lesotho,countryName
Michael Kidd,taylordaniel@example.net,*a3E&kvf5X,+380931926869,GB82GIRD948125085519,794.99,USD,4740.3,2025-01-02 06:56:34,transfer,debit_card,4037902926956166,CREDIT,04/28,609,Saint Pierre and Miquelon,countryName
Kenneth Rivera,marymann@example.com,)i6mMUIaW+,+380738460151,GB35VCJY414170981115,3514.32,USD,1587.05,2025-02-28 19:09:19,deposit,debit_card,3516679628303804,PREPARED,09/26,202,Austria,countryName
David Benson,ykelley@example.net,Ch22w9Tm!9,+380678174839,GB75CRJN857064269618,5512.97,UAH,4697.69,2025-01-15 22:50:30,withdrawal,bank_transfer,4610770203687,CREDIT,07/27,197,Greenland,countryName
Anita Hicks,pamela82@example.org,Sg_d1hXePB,+380958944599,GB36XWGW089639716651,1672.69,EUR,2351.51,2025-01-09 13:45:45,withdrawal,bank_transfer,213102005813016,PREPARED,11/26,622,Norway,countryName
Lisa Gray,ramosbrandon@example.com,q!U2AQ4sJ*,+380673108809,GB13LGVD074380171060,880.8,UAH,3318.86,2025-04-03 20:22:32,withdrawal,debit_card,372389090780286,PREPARED,05/26,444,Cook Islands,countryName
Vanessa Glenn,kyle09@example.org,4N)Y6Mo8&%,+380976251470,GB71EPIK861948399597,7140.57,EUR,3243.73,2025-01-18 00:44:29,withdrawal,debit_card,3505904757150716,CREDIT,04/26,758,Swaziland,countryName
Brittany Rodriguez,johnsonkimberly@example.net,rEm^TfDy$3,+380982525279,GB16SIXX021455421578,9729.46,UAH,3746.3,2025-02-25 13:05:41,transfer,debit_card,676276704076,CREDIT,02/28,390,Germany,countryName
Anna Bailey,jhawkins@example.com,J67JZxfp_k,+380634999280,GB45AEOF217293594526,2546.77,EUR,1936.21,2025-03-11 18:38:26,transfer,bank_transfer,30464526414463,DEBIT,01/26,352,Switzerland,countryName
Spencer Trevino,kristen92@example.org,tc90bGOyr%,+380733243962,GB92ZXQC105471143386,687.0,USD,1128.83,2025-03-28 21:04:11,withdrawal,debit_card,213179632352394,DEBIT,02/27,692,Nauru,countryName
Cathy Glass,joan35@example.org,@ryAzKxxB6,+380682563153,GB10LUWB562949057397,2712.23,UAH,4870.57,2025-02-05 23:36:59,withdrawal,bank_transfer,3524780581411434,CREDIT,07/26,659,Namibia,countryName
Sarah Reid,christinaturner@example.net,p1qD0ne3&8,+380679296082,GB07HAID651356378141,9252.88,EUR,1142.05,2025-02-12 21:05:59,withdrawal,credit_card,30327868861270,DEBIT,01/28,960,Swaziland,countryName
Derek Ponce,griffithlatoya@example.net,re2I(iKC&#,+380638520779,GB25DSBX040336993782,2764.42,USD,2535.3,2025-03-07 18:41:47,transfer,debit_card,3573988705453790,PREPARED,02/26,422,Finland,countryName
Rhonda Salinas,sanchezamy@example.org,%4PdHReP2!,+380502103786,GB56PKKQ918018826086,843.35,USD,4396.88,2025-02-25 13:38:59,transfer,credit_card,30525023682685,CREDIT,09/26,564,Jersey,countryName
Neil Jones,davischarles@example.com,n!9QSP*vKs,+380993348721,GB49PVEZ667207003357,370.55,EUR,4120.7,2025-01-24 02:20:29,deposit,debit_card,6011402261286365,CREDIT,12/25,925,South Georgia and the South Sandwich Islands,countryName
Gabrielle Williams,zpage@example.com,0%CP1pg5^d,+380999278771,GB65YLSN564507465040,3872.77,UAH,2003.37,2025-02-27 12:43:42,transfer,debit_card,30154781459259,PREPARED,01/28,836,Cape Verde,countryName
Kelsey Simmons,santosmaurice@example.net,(46oRfHgdt,+380639649789,GB45FHLB004455208378,1884.21,UAH,361.93,2025-02-11 20:28:47,deposit,bank_transfer,344605242452648,CREDIT,12/27,324,Botswana,countryName
Sheila Hull,david78@example.net,!6!NitipS5,+380635071927,GB06QDHK106488385240,7088.19,USD,349.96,2025-02-18 23:13:10,deposit,debit_card,4002205772694,CREDIT,12/28,910,British Indian Ocean Territory (Chagos Archipelago),countryName
Aaron Christensen,michaelgardner@example.net,K_l6N2nzW2,+380506569409,GB40GEQB414078217440,4501.76,EUR,1344.6,2025-01-15 21:13:36,withdrawal,debit_card,060458977711,PREPARED,10/25,198,Iceland,countryName
Thomas Smith,nelsonautumn@example.org,Mrm%1bZd2d,+380681043260,GB65NWED134801969162,9017.87,UAH,825.73,2025-01-05 16:09:29,deposit,debit_card,180057907381380,PREPARED,01/28,990,Cambodia,countryName
Heather Shepherd,deanjones@example.com,2vBA@ATz_Z,+380971214998,GB71LNZD955282604009,9243.48,EUR,4449.04,2025-01-30 11:47:40,deposit,credit_card,4338232876520050470,PREPARED,02/29,390,Tuvalu,countryName
Kristin Woodard,kevindoyle@example.com,*MB(GA32h5,+380992725419,GB79WVII887547221288,9852.1,UAH,321.09,2025-01-16 06:57:15,transfer,bank_transfer,3524300738385454,CREDIT,06/25,157,San Marino,countryName
Crystal Walker,jmoore@example.com,fCO)6iVyE$,+380733911575,GB26PUYM252692993697,380.36,UAH,1170.77,2025-03-06 12:07:21,transfer,bank_transfer,4617762314646,PREPARED,02/26,330,French Guiana,countryName
Deborah Silva,dylanhunter@example.com,*^WJb2G1)q,+380661011086,GB95PGJN146116225803,9373.64,UAH,2875.87,2025-03-05 13:44:22,deposit,credit_card,373229448533525,CREDIT,03/27,842,Vanuatu,countryName
Darin Pierce,shelby41@example.com,#7FH0)_oVR,+380932944574,GB94JWFY602826012523,4308.61,USD,93.36,2025-02-06 19:33:01,withdrawal,debit_card,5288828830306656,DEBIT,06/28,313,South Africa,countryName
David Stone,reginaldgray@example.org,%crRas18+8,+380506330165,GB42VEEM459923313018,243.72,EUR,2824.36,2025-01-16 16:18:54,transfer,debit_card,6011035361990062,PREPARED,07/28,853,Mauritius,countryName
Angel Wright,kimsutton@example.com,p1SDxSqy@u,+380663623125,GB53GQYB338188354299,1289.52,USD,4580.86,2025-02-13 21:03:32,transfer,debit_card,4565758198083950,PREPARED,04/26,536,Yemen,countryName
Blake Miller,hesterjonathan@example.org,^pcLiio4Z0,+380966814375,GB69TJFQ831453918642,3475.63,USD,4683.09,2025-01-28 21:09:59,deposit,credit_card,4255687001373214794,DEBIT,03/27,468,Benin,countryName
Mr. Robert Gonzalez,zhangmegan@example.com,3of*G0wb*4,+380663870984,GB49ADDR098280193930,6687.95,USD,447.69,2025-01-12 14:42:02,transfer,credit_card,4021988082268643,CREDIT,04/28,217,Cape Verde,countryName
Laura Hopkins,stevensjulia@example.com,mNf7Tt95)a,+380636846635,GB22SBOO673134906600,4095.38,EUR,2686.52,2025-02-14 16:30:03,withdrawal,debit_card,4871940219801,DEBIT,03/26,442,Nepal,countryName
Jason Garcia,jensenlisa@example.org,W#z3T0mhF_,+380672153616,GB25ISDX041558281903,184.09,EUR,547.78,2025-01-11 15:44:49,deposit,credit_card,180084025656006,PREPARED,12/26,309,Maldives,countryName
Michael Esparza,tammy81@example.com,(e39WhMzgS,+380965756078,GB06HKSZ335599111905,6079.84,USD,29.64,2025-01-16 03:47:17,deposit,credit_card,4942712753286882,PREPARED,11/28,714,Timor-Leste,countryName
Alyssa Jones,wbarrett@example.com,_C@@IGiFv3,+380635178662,GB35NXBY780196427956,3135.75,UAH,916.14,2025-01-04 01:51:01,deposit,debit_card,6558023784402856,PREPARED,11/25,712,Lesotho,countryName
Collin Smith Jr.,fwright@example.net,B!5Vpj@OXj,+380689097279,GB64PDJE220112275520,7689.77,UAH,3043.27,2025-03-20 22:15:07,transfer,bank_transfer,36370148488823,CREDIT,04/25,916,San Marino,countryName
Laura Martin,michele55@example.com,u+98POd5)),+380984494700,GB20WZCN009178825632,3536.24,EUR,3841.78,2025-03-10 05:20:56,deposit,debit_card,213122640775263,DEBIT,02/29,151,Papua New Guinea,countryName
Joseph Waller,jonesstacey@example.org,!J3ZaHTjT_,+380967156216,GB18YOYB992302916757,6284.71,EUR,3945.36,2025-01-14 17:58:55,transfer,debit_card,3539633210661171,PREPARED,04/25,848,Swaziland,countryName
Diane Greer,morgan20@example.net,f$F9UMsFuR,+380634891778,GB79VTFV812913091260,5634.78,UAH,3294.43,2025-02-05 07:27:48,withdrawal,credit_card,5419434173225728,CREDIT,11/25,745,Rwanda,countryName
Jerry Morris,jane41@example.com,34rDkyNV&h,+380733556199,GB23WPEI442582528920,1000.6,UAH,3649.84,2025-01-02 11:41:38,deposit,credit_card,3577150738135862,PREPARED,08/25,435,Swaziland,countryName
Oscar Leon,brownsarah@example.net,&35RvFFPv7,+380637523607,GB65GRER746219352751,3040.01,EUR,3262.44,2025-02-08 09:52:28,deposit,credit_card,3593716682448418,CREDIT,08/28,281,Malawi,countryName
Dawn Frazier,stevenrobinson@example.com,!e5bQmSl0G,+380682330338,GB27PIWD423717976945,7922.48,USD,1803.38,2025-01-14 18:27:52,deposit,bank_transfer,2720790781430724,DEBIT,10/27,287,Brazil,countryName
Mary Evans DDS,tortega@example.net,LDES8zGur_,+380502837845,GB26SVBT277789224998,8352.1,UAH,4349.75,2025-02-10 00:46:48,transfer,credit_card,3583569221594503,PREPARED,03/27,682,Qatar,countryName
Valerie Lee,hamiltonclarence@example.com,vVEt!FEr$4,+380672216885,GB29UBYH178099553780,244.85,UAH,3818.41,2025-02-20 05:07:46,withdrawal,credit_card,585028546406,PREPARED,06/27,495,Northern Mariana Islands,countryName
Madeline Whitaker,michael82@example.org,S$0Vdk6S5p,+380964169647,GB07CERY225276523814,9587.59,USD,3559.04,2025-03-15 09:54:33,deposit,credit_card,6011874847818129,DEBIT,11/26,543,Saudi Arabia,countryName
Andrew Hayes,eguerra@example.com,E*&0LgD4ve,+380735960655,GB16DPHD077829650073,4009.01,USD,2678.18,2025-02-24 23:36:27,withdrawal,bank_transfer,3596029717507589,CREDIT,02/28,657,Gibraltar,countryName
David Jimenez,tylerburton@example.org,tGE((8IeW7,+380663324921,GB07UCVY302832021445,7442.43,UAH,1184.23,2025-02-12 21:51:08,transfer,debit_card,6011301357167168,PREPARED,11/26,136,Monaco,countryName
Chelsea James,davidburton@example.net,5vUgk0Ln#(,+380956745050,GB41DZTO891108996048,6540.79,USD,4356.79,2025-02-22 07:06:16,deposit,bank_transfer,213103656161853,PREPARED,01/28,491,Costa Rica,countryName
Anthony Anderson,christopher31@example.com,)pi%Ot3fh8,+380666352525,GB46QXQH384512668069,8310.71,EUR,1846.13,2025-01-17 12:46:23,withdrawal,bank_transfer,6011574927684009,CREDIT,07/25,284,Isle of Man,countryName
Matthew Williams,jeffrey13@example.org,t$0NABr7#s,+380931822609,GB40ECDM583481685644,8460.28,UAH,4365.64,2025-01-24 04:01:26,withdrawal,debit_card,4229752082455414176,PREPARED,06/26,792,South Africa,countryName
Nathan Thomas,amy42@example.org,y5DEpvYz!7,+380958777499,GB71OMZD437646326971,5377.77,USD,3207.24,2025-02-01 07:02:05,withdrawal,credit_card,630488213566,CREDIT,02/28,385,British Indian Ocean Territory (Chagos Archipelago),countryName
Sara Peterson,zduncan@example.net,e&7Lwtp@1k,+380978473426,GB23IMDI763484367014,3209.37,EUR,4102.45,2025-03-24 07:14:15,deposit,credit_card,6011806277860312,DEBIT,05/28,568,Congo,countryName
William Thomas,khanson@example.org,HRIKF7Eo#s,+380678647239,GB63PWLF095358925631,5245.87,UAH,1302.7,2025-02-18 23:16:16,transfer,bank_transfer,6011748323177574,PREPARED,07/28,413,Netherlands Antilles,countryName
Jasmine Lawrence,daniel67@example.org,$WEkQr+m7P,+380933933721,GB65QCHD239360447319,9943.01,UAH,3162.92,2025-03-08 08:40:42,transfer,debit_card,4832519626946466,DEBIT,08/26,117,Liechtenstein,countryName
Tammy Rodriguez,timothyharper@example.net,_yJ!AYGh56,+380956934612,GB40IPSO908472367791,1697.51,EUR,792.23,2025-03-17 10:40:42,deposit,bank_transfer,371332724130735,PREPARED,07/25,952,Mali,countryName
Haley Armstrong,gandrews@example.net,#irb(L$y6j,+380988447066,GB76AXER710379420268,4128.3,UAH,624.46,2025-01-18 20:03:14,deposit,debit_card,675960932944,PREPARED,11/25,351,Antarctica (the territory South of 60 deg S),countryName
Autumn Scott,rowejennifer@example.com,f*1PR$G5Af,+380931476311,GB71YECA190092947357,5391.05,EUR,4154.69,2025-03-20 19:28:55,withdrawal,bank_transfer,676289304989,CREDIT,05/27,139,Saint Barthelemy,countryName
David Vaughan,robertfloyd@example.com,8+mt5Fic4D,+380508868460,GB20PYKT183805312282,9475.87,UAH,2187.1,2025-01-11 00:49:59,deposit,credit_card,6011738883233941,DEBIT,06/26,771,Central African Republic,countryName
Deborah Nicholson,alexander23@example.com,(^8JaZMS@9,+380662928363,GB54TQZB098992368479,8932.89,EUR,3575.31,2025-01-03 13:14:47,deposit,credit_card,38672632983484,DEBIT,10/27,709,Papua New Guinea,countryName
Kelsey Frazier,april83@example.com,43GP3TPt$I,+380989108622,GB69UZKA608256675655,4206.34,UAH,4583.99,2025-02-17 14:14:32,deposit,credit_card,6011308949812334,PREPARED,05/26,865,Turks and Caicos Islands,countryName
Jasmine Stevenson,stanleydaniel@example.org,&awF!2Zhj!,+380987031276,GB29FGDE493697785369,7320.76,UAH,2488.56,2025-01-28 23:29:33,withdrawal,credit_card,2258244803288280,DEBIT,05/26,876,Serbia,countryName
Rick Mercer,steelestephanie@example.com,B*3*G7!s+Q,+380662171812,GB46QMJX090568345787,1275.84,USD,884.76,2025-02-13 21:42:34,deposit,bank_transfer,4199562540263045222,PREPARED,04/26,751,Greece,countryName
Isabella Pacheco,kristingonzalez@example.org,a72wPWFK)v,+380983407282,GB29CBSH336196856541,4493.75,EUR,83.68,2025-02-01 21:33:06,deposit,debit_card,213193682253071,CREDIT,02/29,182,Ukraine,countryName
Kristin Perez,amandabowen@example.org,%3CO%8ka6s,+380669525934,GB66QYNK188828562615,3331.22,UAH,1269.29,2025-03-18 01:55:59,withdrawal,credit_card,4059503799514,CREDIT,07/28,577,Nicaragua,countryName
Margaret Weber,murphykimberly@example.com,AZ9gJzrlU(,+380675009779,GB07MVER597621377609,6063.45,USD,2000.3,2025-04-03 12:32:06,transfer,debit_card,630452271582,CREDIT,10/27,769,Brazil,countryName
Karen Blankenship,shawmelissa@example.com,Y!7PG0aSF^,+380737591633,GB32AOZL969643368124,4355.52,USD,2373.8,2025-02-03 23:39:32,deposit,debit_card,4859327047911,CREDIT,10/27,366,Congo,countryName
Amy Gamble,michelleblankenship@example.com,$T)V!+g%1K,+380509858805,GB35NOGY518250806477,660.67,EUR,3613.93,2025-02-28 05:48:52,deposit,bank_transfer,213105714937984,DEBIT,07/26,787,Iceland,countryName
Michael Peterson,revans@example.net,@9cRD+czJ6,+380505969979,GB71VEPO033223330381,3641.2,UAH,2090.65,2025-03-14 15:45:27,transfer,bank_transfer,6517325037707787,PREPARED,01/28,708,Paraguay,countryName
Aaron Roberts,danielharrison@example.net,@rBDfBK1!9,+380977950735,GB27JBSJ181991048209,6081.57,EUR,3580.4,2025-01-16 09:45:40,withdrawal,debit_card,213154146487820,DEBIT,12/26,477,Ethiopia,countryName
Pamela Garcia,maureenpeterson@example.net,ad8MqN%g!1,+380731569706,GB16RNOF869575704274,1549.91,EUR,793.44,2025-02-20 20:53:33,deposit,bank_transfer,3571762479664888,CREDIT,10/25,286,Moldova,countryName
Ann Hall,wgriffin@example.net,Z4Yf%J18&3,+380975303952,GB98NMYA150736311946,1807.33,EUR,1493.1,2025-02-06 10:59:37,deposit,debit_card,38520535919404,CREDIT,03/27,215,Turks and Caicos Islands,countryName
Jessica Forbes,danielle27@example.com,N0S7lxaR%7,+380983810909,GB50QLAL028483357158,5187.04,EUR,1932.57,2025-03-30 09:48:24,transfer,bank_transfer,2720297618005539,DEBIT,10/26,802,French Polynesia,countryName
David Nelson,yharvey@example.org,5vLMQi8v^Q,+380638925071,GB59KBJG921231558665,3310.73,USD,1977.63,2025-02-10 01:45:17,transfer,bank_transfer,4205555212639,CREDIT,04/27,954,Palestinian Territory,countryName
Joseph Sloan,millercarla@example.org,Mu+2jQLb$Y,+380954779909,GB18FNHZ514839550054,4006.09,USD,2270.38,2025-03-12 05:26:22,transfer,bank_transfer,4042432675446402,PREPARED,02/28,485,Oman,countryName
Tina Watson,christopher57@example.net,s0nYf0^r+K,+380509185647,GB80KIEA421155051327,4018.23,UAH,1953.68,2025-01-19 15:19:55,transfer,bank_transfer,3508148062658560,CREDIT,01/28,434,Papua New Guinea,countryName
Mark Grimes,lindseybird@example.com,&@0)(4vv2F,+380974159744,GB34KCYV472408202624,2038.42,USD,3004.48,2025-01-19 18:32:40,transfer,debit_card,6011525047618301,PREPARED,02/26,936,Oman,countryName
David Burch,copelandsamantha@example.com,758mwTjel@,+380951036412,GB70OJEU295735564552,7719.22,UAH,2004.28,2025-02-03 00:18:19,transfer,credit_card,4665901263976,PREPARED,08/28,366,Burkina Faso,countryName
Emily Lawrence,uadams@example.net,$AX43IvH(f,+380667369820,GB32FHJB272688870303,542.36,USD,2949.83,2025-01-19 09:54:00,withdrawal,debit_card,630423916257,CREDIT,08/28,876,Portugal,countryName
Tanya Ward,cfletcher@example.org,&MTFOuHys2,+380666826611,GB09RPEN620032649873,7235.79,EUR,20.16,2025-01-14 00:17:24,withdrawal,credit_card,30192404465170,CREDIT,09/25,371,China,countryName
Alexis Murray,clementsamanda@example.com,$02FRVlBm9,+380681842221,GB20RABQ184756726113,5839.68,EUR,2654.94,2025-02-02 15:08:48,transfer,credit_card,6545570171406698,PREPARED,07/26,611,Korea,countryName
