userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Christina Johnson,perezkayla@example.com,(2dDJsw_1h,+380933997975,GB48AHKF566145101791,7524.36,EUR,4460.9,2025-02-10 07:37:17,deposit,debit_card,213101380992486,CREDIT,09/25,958,Mexico,countryName
Kathryn Bell,nicole03@example.com,hP94BOrW^E,+380966568809,GB19XFIR616102431867,1964.08,EUR,4948.31,2025-03-04 14:00:36,deposit,credit_card,4548264001870,CREDIT,07/28,594,Lithuania,countryName
Suzanne Chambers,sparkssteven@example.org,yN9RthE_I%,+380954171142,GB14DPHI456276126493,5512.63,USD,4375.4,2025-02-11 22:06:24,deposit,bank_transfer,2221608056767758,DEBIT,08/28,595,Holy See (Vatican City State),countryName
Corey Waller,jessica56@example.org,r&4EhhWluy,+380635891946,GB34YYVB481277210018,9595.23,USD,2742.18,2025-02-03 15:31:31,withdrawal,debit_card,4118367203533512,DEBIT,05/28,550,Latvia,countryName
Jesse Miller MD,hkramer@example.net,%M1Bab7e_Z,+380685473254,GB23VFPE211031805380,5948.68,UAH,4336.38,2025-03-14 19:37:07,deposit,bank_transfer,6526633846644888,CREDIT,01/28,160,Montserrat,countryName
Kevin Gonzalez,tiffanywilson@example.net,#4u!i^Fd8e,+380962315894,GB66XNIK633901681864,1662.47,EUR,4409.52,2025-03-21 22:25:57,withdrawal,credit_card,4098088820794299970,CREDIT,06/25,191,British Virgin Islands,countryName
Michael Brewer,millermichael@example.org,(1PKqEZz4x,+380635424583,GB65DMKY542671215757,1356.15,EUR,2608.25,2025-02-21 23:58:09,deposit,bank_transfer,4845785321573039,CREDIT,03/27,205,Northern Mariana Islands,countryName
Juan Brown,james57@example.com,Q74JutkG&$,+380738667428,GB81MVGW736848031643,3343.86,UAH,82.45,2025-03-16 13:27:31,deposit,debit_card,180045584713512,PREPARED,05/27,537,Lao People's Democratic Republic,countryName
Lisa Washington DVM,alam@example.net,o!57Vo7zR@,+380964289203,GB90XDPA500479131819,4512.76,USD,4140.98,2025-01-07 21:20:12,transfer,bank_transfer,4269669618793186,DEBIT,04/28,834,Croatia,countryName
Brenda Clark,richard58@example.com,)7%4Tvgy+n,+380936794423,GB39VRFT966842300897,5496.96,EUR,1982.84,2025-03-22 11:04:01,deposit,debit_card,30560290411583,DEBIT,03/26,129,Guam,countryName
Christopher Porter,zgarrett@example.com,Yk)6SH0xbF,+380968417202,GB70FCKM793785114911,7716.3,UAH,193.79,2025-01-12 07:07:50,deposit,credit_card,180080981848983,DEBIT,05/25,582,Norway,countryName
Daniel Norton,hammondanthony@example.com,Z)6&pCRqxI,+380506886354,GB43WULT214171154385,1343.02,EUR,525.6,2025-01-29 04:52:41,deposit,credit_card,3564528876115744,PREPARED,10/25,266,Estonia,countryName
Jesse Obrien,milessarah@example.net,(G*4IzH)hQ,+380661065784,GB83ILAU823497246118,7678.38,EUR,3166.43,2025-03-09 00:07:41,deposit,bank_transfer,5217764485407372,PREPARED,11/27,846,Dominica,countryName
Darren Duarte,walter87@example.net,*7RftVDCCB,+380675357783,GB70IKQR697391755075,2566.04,EUR,1683.89,2025-03-05 00:56:40,deposit,bank_transfer,6011084115534537,PREPARED,10/25,195,Costa Rica,countryName
Nathan Brown,nstein@example.org,$DQ3ZEjiy0,+380991162555,GB96JHDK648647640523,9119.71,UAH,147.38,2025-02-24 11:30:57,deposit,debit_card,4417999388742647,DEBIT,01/27,407,Sudan,countryName
Danny Harrison,anthonysandoval@example.org,)e21IcoyZ9,+380979796364,GB20MVKH132248059233,5504.49,USD,2292.67,2025-02-03 10:25:17,transfer,debit_card,4402322738587991,PREPARED,05/26,651,Poland,countryName
Timothy Roberts,rhernandez@example.com,!*kNd_ufK1,+380688747111,GB98IKNE617055570898,9718.34,USD,2085.88,2025-02-23 10:13:15,transfer,bank_transfer,4041932709231333,PREPARED,01/28,908,Pakistan,countryName
Virginia Carey,lori06@example.org,M5Te_S(2@v,+380661430697,GB07UHES544057243831,8654.48,EUR,3323.31,2025-01-07 07:56:16,withdrawal,credit_card,4150283578606,CREDIT,10/26,627,Equatorial Guinea,countryName
John Huerta,kathycarpenter@example.org,(2TEdCy98K,+380966494735,GB29HWTJ179645132890,5738.7,EUR,16.16,2025-02-07 03:25:54,transfer,debit_card,3540712649481596,CREDIT,02/27,548,Faroe Islands,countryName
Tammy Owen,patrickhughes@example.com,#sKRqmApc6,+380664784834,GB62CLDA209483597475,6298.44,EUR,4272.59,2025-03-31 06:43:54,deposit,bank_transfer,6596831383927212,DEBIT,12/25,857,Ghana,countryName
Stacy Coleman,adam50@example.net,X#2Y#so6JN,+380679619692,GB28SDPB694789756930,2045.09,UAH,1826.84,2025-01-15 20:11:56,transfer,credit_card,3518253739197600,CREDIT,09/25,967,Tonga,countryName
Gabrielle Sanchez,frank48@example.com,R97oIEhbE@,+380663880896,GB62FIPT472405940724,3688.71,UAH,3334.08,2025-03-03 11:01:22,withdrawal,bank_transfer,3566599101276377,CREDIT,12/25,557,Faroe Islands,countryName
Steven Clark,amyjoseph@example.com,^+q+CAa56w,+380982198344,GB91GANT287281844465,9243.95,USD,1459.77,2025-02-09 17:55:58,transfer,bank_transfer,3597068010781714,CREDIT,07/26,973,Puerto Rico,countryName
Jacob Williams,stewarttravis@example.com,$u9zZw2rCu,+380685008273,GB64TQFS918501982602,1697.37,EUR,3349.96,2025-01-08 22:07:05,deposit,bank_transfer,4892394247242688,DEBIT,05/27,535,Palau,countryName
Adrienne Strickland,john01@example.net,+5@Y&y%5&9,+380672534603,GB17GWBY067468494796,9776.42,EUR,276.0,2025-01-24 15:49:38,withdrawal,bank_transfer,3500445107199354,PREPARED,12/26,606,Bahrain,countryName
James Walker,michael21@example.net,%b*L3d%wb9,+380961801421,GB29LLFX931035333914,1135.11,EUR,2658.91,2025-03-27 03:41:37,withdrawal,credit_card,4629758780964835,PREPARED,01/28,262,Jamaica,countryName
Matthew King,bellcaitlin@example.com,Pa6eG(rYi&,+380981227616,GB73RTPU212005417795,9751.45,UAH,4101.84,2025-03-23 17:08:12,withdrawal,debit_card,060436776243,CREDIT,12/27,338,Mongolia,countryName
Sara Thomas,kimberly79@example.com,g^16Tkzo8_,+380998768377,GB09ALPP577540700812,8779.29,USD,2806.86,2025-01-25 22:49:28,withdrawal,bank_transfer,2590367240945514,PREPARED,10/26,962,Italy,countryName
Joseph Campbell,dmeadows@example.net,1qe4X2y41!,+380952556962,GB95PCAD735196152219,4197.19,USD,2422.62,2025-01-15 12:19:27,transfer,debit_card,6515365625873510,DEBIT,03/27,177,Cameroon,countryName
Rachel Castillo,jessica54@example.com,oh+uO+qG&0,+380669223234,GB02RRTT484954066363,365.51,USD,415.01,2025-01-14 13:08:55,withdrawal,credit_card,4092017939581,CREDIT,01/29,690,Sierra Leone,countryName
Eric Woods,maryallen@example.net,vdW5Umi$I!,+380937768575,GB57LGXY847809165135,7584.61,USD,720.8,2025-03-02 00:22:50,transfer,credit_card,4433889008041487768,DEBIT,11/27,296,Finland,countryName
Joel Mann,melinda08@example.com,)T9FtNyX3X,+380673923225,GB77SGIA930838761120,2495.89,UAH,1665.1,2025-01-08 03:58:29,withdrawal,credit_card,375722428995902,DEBIT,05/27,304,French Southern Territories,countryName
Kimberly Williamson,millerjill@example.com,e8Nuco*3(E,+380938426793,GB34LVJM859200390332,9912.51,UAH,3609.98,2025-02-09 04:40:46,deposit,bank_transfer,4165439780856,PREPARED,07/28,878,Indonesia,countryName
Pamela Nolan,mtapia@example.com,aojlDHe!)6,+380984320316,GB82ZCVS984137276004,5263.34,EUR,2837.4,2025-04-10 02:54:49,transfer,debit_card,180011125073089,DEBIT,07/27,301,Pakistan,countryName
Jennifer Moore,iwallace@example.org,9LXaHsya&3,+380974886444,GB62DOPA423372779543,1682.61,USD,3380.42,2025-01-18 08:46:56,withdrawal,credit_card,180065479553179,DEBIT,02/26,667,Indonesia,countryName
Whitney Torres,stephanie98@example.net,ZMH2N3XtF_,+380933152321,GB19FUGR572725464310,7595.4,EUR,2061.49,2025-02-28 07:07:28,transfer,bank_transfer,2287686678014834,DEBIT,09/25,265,Bahamas,countryName
Derrick Savage,wallacemelissa@example.com,z+F&HR#w#1,+380661366381,GB08MNCY483568721759,6482.61,UAH,3197.94,2025-01-04 21:05:16,transfer,bank_transfer,30117396171676,DEBIT,08/27,908,Saint Vincent and the Grenadines,countryName
Steven Cruz,brandipaul@example.com,&H3UJLl^8a,+380681925064,GB80OCXE329938496902,6704.42,EUR,127.26,2025-01-08 22:02:55,deposit,credit_card,4300981225388593010,PREPARED,12/27,685,Serbia,countryName
Tara Giles,jcastro@example.com,!P3m7+s@9!,+380735546036,GB39ATWJ795575847402,6427.63,USD,4593.07,2025-03-15 10:02:05,transfer,credit_card,6011404135198453,PREPARED,02/27,622,Cook Islands,countryName
Kenneth Robertson,jeremynelson@example.org,7v#2F*NxML,+380505411840,GB15LMQI445392826227,8956.76,USD,3141.88,2025-02-21 11:09:25,withdrawal,credit_card,3587050139712145,PREPARED,12/25,945,Venezuela,countryName
Regina Everett,joshua46@example.org,(2_N$ByR!V,+380987194258,GB25NNCI471492920868,6065.36,USD,4344.34,2025-01-30 03:21:38,transfer,bank_transfer,3569550062432639,CREDIT,11/28,725,Liberia,countryName
Greg Hammond,jennifer54@example.org,^2+qCIth)6,+380977941896,GB28KGPY314501819077,7238.49,UAH,1796.6,2025-02-03 13:36:22,deposit,bank_transfer,4477301109882678,PREPARED,12/26,356,Falkland Islands (Malvinas),countryName
Ricky Price,hevans@example.org,@$*S3Kv^IZ,+380685474599,GB70RZFG393095165343,4214.86,EUR,796.77,2025-03-05 14:55:20,deposit,bank_transfer,4816589331873974,CREDIT,04/28,727,Sierra Leone,countryName
Kevin Sandoval,theresaferguson@example.com,G)!0DPyt^@,+380687370071,GB91QABR779755962212,3053.96,UAH,3354.87,2025-01-27 20:35:35,withdrawal,debit_card,4328073642315372,PREPARED,01/28,854,Chile,countryName
Jennifer Smith,thompsoncynthia@example.net,$3Ux8v9XV!,+380736863019,GB40MUNL480275344433,2884.59,UAH,2992.16,2025-03-15 00:40:53,withdrawal,debit_card,2320928694949364,PREPARED,02/29,569,Grenada,countryName
Dr. Morgan Contreras,bsanchez@example.org,6VriGJQw$!,+380502112290,GB54FUNJ164944997746,838.56,UAH,4790.89,2025-02-09 14:15:32,transfer,bank_transfer,5360213861297069,DEBIT,07/25,897,Rwanda,countryName
Andrea Marshall,amy75@example.org,G^*0!Ckg6m,+380982046182,GB34IVIA131114336744,9939.45,EUR,461.28,2025-02-24 22:30:23,transfer,bank_transfer,2696085666661208,CREDIT,05/27,142,Christmas Island,countryName
Steven Berry,johnathanking@example.net,#g1CQkocC8,+380507163503,GB07OGBW021527157675,6632.53,UAH,875.8,2025-01-25 07:46:46,deposit,credit_card,6011227733804069,CREDIT,12/25,208,Hong Kong,countryName
Jeffrey Ford,andrea16@example.org,fJ2V3!wk!c,+380736314843,GB39SUBA180087996739,6600.24,UAH,2703.11,2025-02-05 15:20:43,deposit,bank_transfer,30112870178693,CREDIT,01/26,666,Malaysia,countryName
Caroline Bradley,franklingeorge@example.org,w7J_ai#+&S,+380674874381,GB45KMIS411884597002,6340.95,EUR,110.5,2025-01-31 05:56:53,deposit,debit_card,6578762128059411,PREPARED,03/26,204,Sweden,countryName
Alan Terry,derickson@example.org,_^9L^NAzx7,+380975258988,GB67AIKW223785914561,5579.61,EUR,1984.2,2025-02-14 20:37:52,withdrawal,credit_card,4147611780003,CREDIT,11/25,127,French Guiana,countryName
Lisa Khan,raven52@example.net,ZuO$P2RyCd,+380955399907,GB42TOPJ811393718146,5053.02,EUR,4506.32,2025-03-02 22:52:38,transfer,bank_transfer,180087053813803,PREPARED,07/28,561,Singapore,countryName
Paige Miller,potterbecky@example.com,47JnAK_i@e,+380501386670,GB17NQGC676834999049,2986.08,UAH,3901.93,2025-02-17 15:02:01,transfer,bank_transfer,30015070500030,DEBIT,09/25,435,Saint Helena,countryName
Laura Gomez,mitchell37@example.net,b#GP6zPttu,+380504356995,GB96ATBT370163019868,3278.27,EUR,1804.33,2025-02-22 13:29:24,transfer,debit_card,4371268852579617749,DEBIT,12/28,255,Trinidad and Tobago,countryName
David Johnson,joshuabaker@example.net,%3UF_aCfYz,+380502804078,GB59FOPC479358610231,2777.2,USD,143.09,2025-01-10 10:33:06,withdrawal,debit_card,4335717432017660,CREDIT,02/26,363,North Macedonia,countryName
Jasmin Flores,uwhite@example.net,4#@KvDqa(w,+380681304521,GB13VXWX734536069636,379.66,EUR,2560.36,2025-01-11 12:41:20,withdrawal,bank_transfer,376138564299745,PREPARED,08/27,671,United Kingdom,countryName
Mary Bonilla,tanyawilliams@example.net,&B8PO4^g4&,+380985279527,GB19QGAR189271381423,2353.79,USD,552.3,2025-03-01 08:10:04,deposit,credit_card,3561198123211226,PREPARED,03/27,530,Zambia,countryName
Teresa Gonzalez,monicastephenson@example.net,rsVg5YHsn!,+380986510955,GB70ECPS094463803562,181.92,EUR,2482.51,2025-01-16 03:30:54,deposit,credit_card,3507964894544914,PREPARED,05/28,136,Ethiopia,countryName
Carl Johnson,wongkyle@example.com,J25ZCKR&%c,+380663310788,GB19SQRH673999099034,5463.65,UAH,2173.59,2025-01-02 06:45:28,transfer,debit_card,2280652443103515,CREDIT,12/27,629,Burkina Faso,countryName
Miranda Carter,rodriguezpaul@example.net,y_9Ll#i$C6,+380971277058,GB28ENZJ028762959795,4076.76,USD,377.74,2025-02-19 06:32:46,transfer,debit_card,6519654422303581,PREPARED,12/27,241,Cocos (Keeling) Islands,countryName
Autumn Blankenship,sandrade@example.org,!rE9YOniMQ,+380933078047,GB31HZNU787608684572,8376.32,UAH,1486.49,2025-02-27 21:44:29,withdrawal,credit_card,6011654533751366,CREDIT,06/28,899,Libyan Arab Jamahiriya,countryName
Megan Garcia,milleranthony@example.net,3z!3HysCTu,+380991644405,GB32NETG745745108294,5588.35,USD,1841.51,2025-01-27 11:57:43,transfer,credit_card,4864123449992175295,DEBIT,03/26,917,Myanmar,countryName
Shawn Blackburn,ncampbell@example.net,c0@(3VpHjS,+380961944769,GB44QCTP426809370166,2695.46,UAH,3586.38,2025-03-31 09:30:23,withdrawal,debit_card,6558485532396377,DEBIT,12/25,958,Peru,countryName
Erin Hensley,wgilbert@example.net,TH9UWB&b5%,+380994069947,GB34ZNJK363907081816,1508.73,UAH,1569.41,2025-02-07 19:11:08,transfer,bank_transfer,36687563085788,DEBIT,11/28,526,Montserrat,countryName
Lauren Fernandez,olopez@example.net,8^D9vKlB%3,+380671986468,GB65POKZ284357742662,7785.16,UAH,3017.18,2025-03-27 15:29:39,transfer,debit_card,348426110363163,CREDIT,03/28,751,Rwanda,countryName
Paul Mercado,mark27@example.org,c3)1Bov&0J,+380964318103,GB38UQFA040419863345,3521.63,USD,1411.43,2025-01-03 20:24:49,transfer,debit_card,30519058050322,CREDIT,05/26,960,British Indian Ocean Territory (Chagos Archipelago),countryName
Amanda Morrow,jeffrey43@example.com,*4GKSeQTRk,+380504898193,GB26NDIS952826501567,2429.81,USD,496.06,2025-01-07 14:46:36,deposit,credit_card,6011536647917068,PREPARED,05/25,522,Philippines,countryName
Samuel Morse,micheal52@example.org,(#D1XKvYV0,+380963746668,GB26DAYC992510655490,6692.74,UAH,3781.56,2025-01-30 22:22:43,transfer,debit_card,6508775164984388,CREDIT,01/29,745,Switzerland,countryName
Kaylee Clarke,umartin@example.net,@7UbSUHWo6,+380932350446,GB11FSOW628932337984,8622.97,EUR,2081.74,2025-03-23 11:31:47,deposit,credit_card,4161750284310643,CREDIT,09/26,381,El Salvador,countryName
Amy Malone,david37@example.net,iSSKNHjg^2,+380687974236,GB83FHNU592643073138,4516.97,USD,2450.26,2025-04-02 02:16:11,deposit,bank_transfer,340156401213821,CREDIT,12/26,481,Lao People's Democratic Republic,countryName
Stephanie Sanchez,dawnmcdaniel@example.org,+y0D+so2e^,+380984899387,GB41SZKY102050616899,6604.06,EUR,1555.02,2025-01-28 15:25:59,deposit,bank_transfer,379435220976527,DEBIT,09/26,864,El Salvador,countryName
Alicia Johnson,randy20@example.com,Iu6MJoZL+*,+380665295766,GB88HATV020779256933,3967.43,UAH,2925.15,2025-02-14 04:25:28,withdrawal,bank_transfer,4306072990341,CREDIT,10/26,141,Tanzania,countryName
Ruth Huffman,dwaynewhite@example.net,KA1%Uq@gm%,+380977985388,GB61MPFL170785562317,424.26,USD,2700.13,2025-02-08 05:24:41,deposit,debit_card,3519499725971032,CREDIT,12/25,453,Netherlands Antilles,countryName
Jacqueline Bell,thomascaleb@example.net,URN7lpyR^1,+380992776671,GB62BBPK011058606682,3450.87,EUR,1689.77,2025-02-22 11:44:52,deposit,debit_card,6596070723628632,DEBIT,07/28,833,Nigeria,countryName
Pamela Miller,mmiller@example.com,#R#44VFe5f,+380679125253,GB10DRXW627069922332,3098.91,UAH,1285.2,2025-01-27 22:06:57,transfer,debit_card,4439291460051731,DEBIT,09/27,274,Greece,countryName
Melanie Rodriguez,stevenpreston@example.org,2%3ZLVl1#K,+380632190226,GB40CJLE284717648725,6309.13,UAH,3818.13,2025-01-28 06:17:16,withdrawal,credit_card,2233457523672506,CREDIT,05/25,625,Saudi Arabia,countryName
Christina Steele,ndawson@example.org,!rz3KI$k*G,+380987142688,GB52HGFI130980060401,6066.47,UAH,2210.45,2025-02-05 09:43:11,deposit,credit_card,639002269681,PREPARED,10/28,192,Czech Republic,countryName
Scott Baker,jorgemason@example.org,y#9w(VVc#A,+380506186777,GB42IWOT273874278073,1810.02,UAH,2318.86,2025-01-07 07:10:31,transfer,bank_transfer,3531264644005153,DEBIT,05/26,359,Guatemala,countryName
Mallory Johnson,suttondanielle@example.org,+#MzH1m8h0,+380671459799,GB36MYHM150737487168,7572.58,UAH,3929.33,2025-01-07 09:29:42,transfer,credit_card,213136871024076,DEBIT,10/27,451,Pakistan,countryName
Jason Rogers,ericschultz@example.org,xk5e7oT9!0,+380739581034,GB09KYBW237796442655,884.07,UAH,2506.69,2025-03-30 15:57:31,transfer,debit_card,639009765517,PREPARED,08/28,294,Mauritius,countryName
Carol White,stephanie23@example.org,#2EEYmt7dO,+380989038723,GB65SLQE142823808665,7637.53,UAH,1911.15,2025-02-01 18:54:23,deposit,debit_card,2517749234589855,CREDIT,02/26,651,Germany,countryName
Sean Tucker,brianbyrd@example.com,)qWyIuv(r6,+380672480245,GB05OWLM826569445924,1946.03,UAH,1971.59,2025-02-01 05:13:52,transfer,debit_card,570357754185,CREDIT,07/26,776,Nepal,countryName
James Mejia,rjackson@example.net,^(9eGsi(Hz,+380994643517,GB15QLVS536795768607,4546.26,USD,4261.35,2025-01-19 09:05:43,deposit,bank_transfer,4208842896735,DEBIT,05/25,371,Korea,countryName
Amber Jimenez,vgarcia@example.net,@iZq#)Ah)4,+380734806594,GB57ZMZU178257526252,8143.32,USD,4549.26,2025-03-12 22:19:57,transfer,debit_card,180023248954178,DEBIT,03/28,941,Tajikistan,countryName
Jennifer Holt,lfox@example.net,d&p5WNUfUy,+380673576588,GB77GTRZ937468182131,6373.69,USD,1048.73,2025-02-11 03:24:40,withdrawal,credit_card,6011162293754174,CREDIT,09/26,101,Cook Islands,countryName
Emma Owens,imaxwell@example.com,uA!p4ArQyg,+380961841145,GB41DICZ323430069433,6209.69,USD,3657.96,2025-02-05 19:41:09,withdrawal,debit_card,4117706103379,CREDIT,04/28,943,San Marino,countryName
Erin Johnson,brenda05@example.com,cJ@4W^iTgc,+380993970825,GB23GVLX943290412765,4519.88,UAH,4713.31,2025-03-04 21:36:51,withdrawal,bank_transfer,4154765593159560416,PREPARED,02/27,374,Togo,countryName
Dawn Gonzales,debrajimenez@example.net,CwL3CRpm@K,+380736657191,GB36LAPP768407861715,5396.08,EUR,4832.0,2025-02-06 17:56:24,deposit,credit_card,4648934035918,DEBIT,12/28,448,Zambia,countryName
Michele Pope,ymiller@example.org,@5A3QtCbqH,+380639831769,GB92IQKE891839503182,4785.63,EUR,3088.88,2025-02-28 19:34:18,transfer,debit_card,6511935861742977,DEBIT,02/28,631,Costa Rica,countryName
Karen Bates,lauren51@example.org,%6&XHJlj6),+380736202488,GB78ARXW142187801578,8424.72,EUR,1547.35,2025-02-17 00:23:21,transfer,credit_card,3507533908091137,DEBIT,11/27,337,Martinique,countryName
Shane Nash,melaniemorales@example.com,tgMM+$%N%3,+380667848299,GB75QVHA432040771434,1929.98,UAH,4060.61,2025-02-23 03:58:57,withdrawal,credit_card,213162526630901,PREPARED,10/27,424,Barbados,countryName
Robert Young,matthewblevins@example.com,5d9K$mx0&I,+380638504530,GB03KJAC827662123994,1095.33,EUR,2491.83,2025-04-05 10:25:13,deposit,bank_transfer,060489786560,CREDIT,05/28,966,Marshall Islands,countryName
Denise Horton,calvin71@example.org,U!0dQEom+0,+380681811915,GB93DNBF019114298242,7364.33,UAH,4565.48,2025-01-14 19:43:38,transfer,credit_card,180039456965797,CREDIT,08/28,931,Isle of Man,countryName
Daniel Wolf,joel39@example.net,F%oYb+Rd+9,+380639825998,GB10VHJL133284147539,619.55,UAH,2040.34,2025-02-18 02:39:49,transfer,credit_card,2700581794660173,DEBIT,11/26,892,Tanzania,countryName
Mrs. Katrina Graves,dylan76@example.net,$6D74Vzs+X,+380981005871,GB52MNZG133173374720,2113.53,EUR,1220.28,2025-03-22 23:38:14,deposit,bank_transfer,2534840962999942,DEBIT,08/28,540,Guinea-Bissau,countryName
Christopher Smith,jamie74@example.org,q^J94C5l+N,+380636607161,GB05AIKV951159604082,602.23,EUR,4083.49,2025-02-28 19:45:09,deposit,bank_transfer,3576138706843691,DEBIT,09/26,780,Montenegro,countryName
Carla Gomez,john42@example.com,vOe7L9tr#k,+380964135588,GB28GDZK196530686067,2467.24,USD,1341.95,2025-03-08 11:58:35,deposit,bank_transfer,575128252732,CREDIT,07/28,850,Spain,countryName
Joanne Lopez,sandersethan@example.com,^gPRBB5gK5,+380678283155,GB03RTVO351855909128,9837.0,EUR,890.14,2025-04-03 06:08:33,transfer,credit_card,2253928321403455,PREPARED,06/25,239,Denmark,countryName
Krystal Stephens,donaldrubio@example.org,)yI1a9vi9Z,+380931613918,GB33EBDD796992451459,9939.91,UAH,1600.59,2025-01-02 11:34:22,transfer,credit_card,675925613779,PREPARED,07/26,831,Sierra Leone,countryName
Eric Greene,jmarshall@example.net,!4DYht!zlT,+380669700796,GB80GUAK200199513823,4944.96,UAH,2132.83,2025-03-06 16:16:28,withdrawal,bank_transfer,4747529501357,PREPARED,07/27,252,Niue,countryName
Stephanie Pennington,donald70@example.com,h76KCEyV9_,+380989658818,GB25KNXA073757830202,152.47,UAH,4091.63,2025-01-22 17:48:24,deposit,credit_card,4914954742544385,DEBIT,10/27,720,Pakistan,countryName
Ryan Palmer,jenniferperkins@example.net,)B&z9Eyi86,+380671329508,GB20TBZH990063590133,4061.28,USD,2627.76,2025-01-24 21:53:33,withdrawal,debit_card,2279762294163592,CREDIT,11/27,487,Argentina,countryName
Javier Cantrell,singhpaul@example.org,ltKWqh(n_5,+380997114773,GB77QRGR359254028916,5792.93,UAH,4571.5,2025-01-24 07:18:26,deposit,bank_transfer,6588091422451068,PREPARED,03/29,856,Guam,countryName
Glenn Bowers,tammyramirez@example.org,C%E1UgOc(^,+380979178696,GB29JSZV726414613380,536.05,EUR,2522.85,2025-02-05 11:07:20,deposit,credit_card,4318366819624598200,DEBIT,05/28,343,Albania,countryName
Michael Case,sgoodwin@example.net,!CG%Qzwkk3,+380676645530,GB02MVEW174424270289,5849.22,EUR,281.06,2025-01-24 09:12:54,deposit,debit_card,3507826066390691,CREDIT,04/26,185,Congo,countryName
Sandra Roberts,mario97@example.net,_f(#8tQx2y,+380969644254,GB98XUVV200296336657,871.09,USD,2695.8,2025-02-22 03:43:05,withdrawal,credit_card,501896452296,CREDIT,11/28,878,Tanzania,countryName
Daniel Mcgee,bartonmichael@example.com,^UzaBpz%p6,+380679235385,GB76TZGD370160063039,9600.66,EUR,4348.16,2025-02-11 23:33:21,deposit,debit_card,4316250602386,PREPARED,05/27,596,Croatia,countryName
Chris Harrison,victoriacohen@example.com,Rk*3Ed4%oQ,+380986216507,GB62QIRB046417465666,9816.62,EUR,4543.33,2025-03-26 18:43:51,deposit,bank_transfer,4439778025169,DEBIT,04/28,670,Aruba,countryName
David Chan,alvaradoalexandria@example.com,$31Iiq9jz%,+380963462662,GB35WGSK075117151222,4903.45,UAH,3260.74,2025-03-09 18:52:39,deposit,credit_card,30505695975203,DEBIT,08/26,544,French Guiana,countryName
Theresa Wilkins,palmerchristina@example.net,(4lOTxkRL1,+380932075015,GB23ZXVP372530881556,4838.28,USD,1630.0,2025-01-28 23:09:14,deposit,bank_transfer,2275918875979004,PREPARED,04/27,482,Heard Island and McDonald Islands,countryName
Brandy Moore,kjohnson@example.com,4ASUVrfq*1,+380982162847,GB40SJXV921891017731,7835.14,UAH,204.49,2025-03-15 15:33:31,withdrawal,credit_card,4191976902747754448,DEBIT,04/28,557,New Zealand,countryName
Rebecca Hampton,nturner@example.com,1$_N9ERco^,+380972415083,GB27BGXG173712056705,7351.69,USD,4671.57,2025-03-17 04:52:15,transfer,debit_card,343318413841869,CREDIT,08/27,905,Sierra Leone,countryName
Stephanie Glass,allenedwards@example.org,f*6Or5BEO5,+380997104752,GB70HOOQ556409028642,4895.85,USD,1498.33,2025-03-06 12:37:07,deposit,credit_card,4045583638239829263,PREPARED,05/28,772,Kazakhstan,countryName
Darius Henson,hunterralph@example.com,*KKlflDx&9,+380679166875,GB50NWEW321643266584,1498.84,EUR,77.95,2025-01-11 03:49:45,deposit,credit_card,6510414919555469,DEBIT,05/25,560,Chad,countryName
Alyssa Watts,johnsonjohn@example.net,m0tP6O)d*U,+380954438845,GB94GEAO124619173662,9934.82,EUR,4670.29,2025-02-12 10:02:19,deposit,debit_card,565260386521,DEBIT,04/27,442,Costa Rica,countryName
Suzanne Thornton,riggsbarry@example.org,F!615MXh)#,+380953894688,GB29GPSL035943634617,5069.79,USD,1059.14,2025-03-28 10:34:53,transfer,debit_card,4022172875800479773,CREDIT,08/26,770,Bouvet Island (Bouvetoya),countryName
Rachel Brooks,grosskatelyn@example.net,gbS4E5Yr#&,+380665727342,GB98YNGK148014756698,3585.25,UAH,1071.87,2025-03-22 12:11:31,withdrawal,credit_card,4381319145927435,DEBIT,01/29,792,Saint Vincent and the Grenadines,countryName
Beverly Thompson,jmeyers@example.com,aF2(s%Kgk&,+380638435912,GB10QENG328588976169,6351.05,UAH,3624.18,2025-04-05 00:50:32,withdrawal,credit_card,349433887219239,DEBIT,07/27,175,Tunisia,countryName
Joseph Kennedy,glassjonathan@example.net,g!9OwgIQU(,+380735409264,GB05NYJY999440161835,6515.35,EUR,4373.97,2025-01-21 05:06:16,deposit,credit_card,2266769109023569,PREPARED,01/26,205,Switzerland,countryName
Ann Friedman,ryan59@example.net,Bz&w6DkrO*,+380668922959,GB33REIU563896157838,3890.09,USD,4942.68,2025-01-02 06:32:30,deposit,debit_card,6559990699443325,DEBIT,07/28,468,Norfolk Island,countryName
Franklin White,stephaniebell@example.net,%!9Hmb(tZ),+380933467615,GB26EFSM879207416966,6345.89,EUR,509.97,2025-03-20 07:43:12,transfer,debit_card,4151693611925315,DEBIT,12/25,756,Malta,countryName
John Poole,tammy69@example.net,(64Y1FioM+,+380939318022,GB70IKBU083131628003,9873.92,EUR,3684.57,2025-01-30 04:32:33,transfer,bank_transfer,4532118241064053,PREPARED,07/25,894,Angola,countryName
